Consumption of Alcohol,P_MHD,DAUD,PDD,PAD,PADHD,DMSUD,PBD,ghs,media integrity,military expenditure,HDI,Adjusted net national income per capita,Current health expenditure,Current health expenditure per capita,Out-of-pocket expenditure,Unemployment,School enrollment primary,School enrollment secondary,School enrollment tertiary,LFE,rate-total
1.36,2219299.814,4.71481300420664,651609.149267,569554.8039770001,113318.8412562,0.00011830217314486492,98235.7551512,0.0562,0.667,0.0552,0.655,610.121159,,,,11.35000038,105.06208799999999,,,70.7,6.07693156
,294746.552,15.007462866393476,114355.039655,76891.6459954,22466.34779337,0.0030890689164549305,18159.1986038,0.0951,0.7979999999999999,0.00639,0.68,..,,,,20.70000076,89.53881836,87.07849884,26.86086082,69.2,2.882831083
10.94,1445322.77,2.1064728391738683,388846.108465,505341.760951,78470.44814369999,0.001905820296304821,95421.6146857,0.118,0.8590000000000001,0.0154,0.857,21128.18011,,,,9.482999802,102.0151825,146.3620148,55.44696045,77.2,2.24492146
1.58,458159.6752,1.9021979648549323,87848.7614859,94822.5242716,59838.4212502,0.00025174938298471063,18521.2184365,,0.284,0.0286,0.408,311.5398238,,,,4.223999977,97.94796753,20.43445015,2.62274003,57.7,0.538697147
7.67,2040962.712,2.562216450661027,562909.3138100001,800234.336669,221952.8387692,0.004358809818205888,100809.470429,,0.713,0.0271,0.7120000000000001,2153.251572,,,,4.489999771,100.6024704,72.64936829,26.18572044,74.9,3.405659128
6.44,709562.0416,3.748321193728103,186158.40742,364001.123084,28333.03019604,0.008176216608757095,42032.8533764,,0.9,0.0145,0.943,61980.95715,8.78868103,8900.37207,15.20982647,3.214999914,99.40241241,112.1876068,73.66792297,80.8,1.436332419
,31237.926310000013,0.3578270335323224,7475.00682788,8130.98233673,2021.607657868,6.472880500698347e-05,1353.68050876,0.104,,,0.616,1795.342835,8.21364975,230.1708679,57.46391296,2.15199995,126.1813889,60.84666824,,73.0,1.0219019809999998
,5712.769501,1.4848583742235608,1263.33292482,1515.57923155,548.4012706269999,0.0050794970735654355,195.838259294,0.168,,,,..,14.54764271,351.0636902,12.27318096,,110.9457092,63.04941177,,62.0,3.2352339210000003
10.17,3088745.771,1.7473595773548785,873872.868316,1124860.41525,383179.0844760001,0.017396905209169405,202877.960441,0.151,0.8320000000000001,0.0183,0.898,16982.1765,,,,6.282999992000001,100.7219315,,,79.5,1.996930684
,241352.7601,0.5930543731830201,58345.6730265,77139.4041946,18280.5709531,0.0020742440660041768,16605.6335084,,0.498,0.0117,0.743,3922.018338,6.7192830999999975,350.2098999,33.70716095,28.99600029,90.95458984,80.94806671,37.77656174,76.8,1.023925253
,831624.4471,2.631518101488352,178446.400142,196915.217332,92481.30617699999,0.0026814180012462085,52622.928184,,0.333,0.0113,0.642,1048.885112,6.6654973,74.59780884,62.18501282,11.56900024,98.27899933,,24.70545959,70.3,0.973007805
7.31,6714999.754,1.4024239768831948,1759119.81071,1997864.49775,742912.1987399998,0.0027763501493077523,321916.91424,,0.807,0.011,0.6629999999999999,4738.759732,7.49731731,600.3432617000002,8.39882755,24.65299988,103.41838840000001,96.18245697,,57.9,1.022021605
,8103852.877,0.8753491906751071,2071104.91193,1581245.78891,536708.6907970001,0.0001167024724812462,420261.548906,0.0652,0.219,,0.586,318.0466061,5.7281065,23.18782616,31.60926437,2.75999999,106.5501328,,9.529370307999999,71.7,1.2959441809999999
10.26,982008.0535,1.4713489282646235,266416.13160300005,308410.541159,65489.28082350001,0.0021939421115103608,54433.31543080001,0.0913,0.713,0.0267,0.7120000000000001,1596.752741,,,,16.21800041,103.4540329,92.78795624,44.12976074,71.6,1.445509636
11.74,74349.76914,3.0037472277029256,20103.5199924,26688.8363897,3977.09307131,0.050809723146204376,4834.59443233,,,0.00428,0.892,56915.16366,6.11205053,7174.739258,10.88065338,4.901000023,96.55314636,101.0224609,,81.0,1.6233889730000002
10.62,3579620.982,1.8541583822751595,1000757.04489,1304634.50475,413803.299069,0.016641173798200473,229044.647933,0.168,0.828,0.0193,0.9229999999999999,30910.81851,8.56316471,3995.3400880000004,19.05284309,5.56099987,105.3021317,,,81.7,1.8215781780000002
0.0,771873.2149,0.6468679693423823,167201.677319,243310.61487600004,66709.19928239999,0.0011609090253044785,38887.4712423,0.0575,0.0738,0.0241,0.733,..,4.05162811,253.90991209999999,45.52794266,19.02899933,103.6109619,,53.67325974,73.3,1.5490458880000002
,333023.4447,1.4984940830006483,92559.1052891,81239.066752,26344.276019030003,0.0034643809732271113,23064.0935399,,0.534,0.0394,0.746,3278.37915,10.17827797,405.7288818,82.48136902,17.49799919,96.86598969,85.88350677,47.08219147,75.3,1.128885373
8.77,3976690.049,2.067823055089383,1113244.96491,1480638.12957,307136.73137520003,0.007931017390073573,191380.340103,,0.831,0.0196,0.85,15347.45713,,,,,104.28177640000001,99.80230713,90.52835083,77.3,2.07506124
4.35,1632144.6730000004,3.958267854268035,447914.062132,549441.30073,203557.3769154,0.003278195074197056,111424.866438,,0.118,0.0307,0.7709999999999999,6080.921,12.2177515,984.8484497000003,10.28543472,2.0,99.56202698,100.1145477,34.03981018,78.3,1.757271553
,3135220.896,0.944565263893688,809819.495722,758900.915689,321320.56773390004,0.003686736631237672,204912.661064,,0.16399999999999998,,0.696,1913.040232,4.9875989,131.8330231,48.41369247,5.150000095,99.93193054,91.84593964,8.224089622000001,69.9,1.4944278519999998
1.59,1209694.817,3.0337913887729684,246114.525843,302534.718805,149484.66103030002,0.00025016001039436286,48039.9389932,0.0506,0.628,0.007909999999999999,0.363,180.2756229,,,,5.901000023,156.4042358,24.76664925,0.588769972,45.6,0.42238552799999995
2.14,244200.3209,3.1768108455133977,80180.7854709,62100.8387165,30683.47695683,0.0006089631614164241,10409.6048098,0.0631,0.5760000000000001,0.0282,0.47,602.6350917,,,,37.97600174,98.82035828,27.50097084,2.371079922,55.4,1.407553714
,13427.76521,2.6470796957560108,3094.50256961,4992.31051791,2373.005186596,0.0005304422498944799,995.4868392330001,0.0945,,,0.74,..,5.43471003,396.14376830000003,54.57839966,,115.57763670000001,109.48883059999999,64.52826691,74.2,0.662804912
4.8,22011.36198,1.8537520328399768,4686.03267694,5247.2274404,3049.6978807709997,0.0009733676274928935,1118.69308094,,,,0.59,1028.081001,5.34009647,85.22420502,16.11616325,13.47200012,105.26658629999999,82.49925232,13.38451958,70.3,0.49619787200000004
,2514427.679,4.8729383464441165,584155.529307,567324.85194,276407.7571164,0.003600961260575131,145523.208182,0.0637,0.0926,0.0164,,..,,,,13.30000019,99.21259308,86.96692657,13.0250597,67.4,1.445654246
0.56,1384522.8380000002,1.2643648443322044,241724.695001,301473.353711,185318.13775410003,0.00018434149055929032,59514.01562100001,0.107,0.736,0.0142,0.34299999999999997,270.3051469,5.05147505,19.82828903,61.19150543,7.875,67.69084167,22.12537956,,55.3,0.279928451
3.61,158322135.5,0.8439540297410624,43226056.74600001,42367716.0154,19279197.5181,0.0011819602530844932,4130910.05635,0.117,0.3,0.0192,0.583,661.4138162,,,,3.252000093,,60.46417999,6.394279957,71.7,2.467487826
0.43,615300.2191,0.2979036647806126,134090.13837,185856.152336,51837.0664565,0.0004294435410125415,33397.214806,,0.184,0.101,0.815,10653.58087,3.52693391,710.041626,5.78115559,3.8970000739999997,109.6953888,,34.55519104,76.2,1.241317215
7.41,11146.18573,5.888911425171071,2233.40194056,4087.94424607,1824.944686642,0.0006328230311466463,823.43206454,0.16699999999999998,,,0.772,..,5.37907028,701.8178101,24.68379784,,112.2929611,112.79582979999999,16.72623062,76.6,0.489551281
10.49,620978.9753,2.9935530909336108,111286.01507,253513.20082,69646.5446239,0.008340981354035163,46029.35259800001,0.138,0.5710000000000001,0.0169,0.633,1512.053098,,,,9.258000374,114.65508270000001,47.33760071,,74.4,0.961228945
,441697.4409,2.007061915766964,98313.6013197,127727.216351,27793.59135781,0.0014394156829260706,27267.609084,,0.6779999999999999,0.01,0.755,4441.659407,9.33953667,441.4607544,28.84111023,27.69400024,,,,76.4,0.876653582
0.37,788841.6657,1.4729445687318117,166021.044546,165193.481774,97077.65599239999,0.0002478044998644945,33000.4096848,,0.488,0.0169,0.28800000000000003,346.873757,,,,4.364999771,34.58248138,,0.9126099940000001,52.4,0.305671282
5.19,2314839.415,1.7303752036330986,592606.765253,555826.149673,300470.5128232,0.0005640124392531072,98666.206494,0.064,0.397,0.0357,0.494,857.1232299,3.32290339,135.60581969999998,21.6532383,3.6119999889999996,105.18020630000001,21.28945923,,58.4,0.70400374
,1219145.098,1.6392131379619252,280157.024395,329664.83213,81444.4286034,4.026923919883997e-05,48934.7211141,0.153,0.5,0.03,0.397,286.9162254,,,,0.8880000109999999,93.20565033,,1.264860034,59.1,0.468745605
1.97,2324788.697,3.6149609792263653,673192.466549,640291.460895,114622.9706696,0.00017308830323621747,110243.62383599998,0.0797,0.555,0.0264,0.721,922.3257896,4.00972605,57.303466799999995,40.50283051,7.670000076,99.56508636,,,73.8,4.925961766
10.71,123613.2417,0.5298223398024126,40057.3053655,60104.4127732,9406.42188787,0.0008110551676921862,11214.8490777,,0.8490000000000001,0.0174,0.853,28317.28079,6.44928503,2114.668945,41.37463379,7.855999947000001,101.20053859999999,92.82562256,46.53973007,80.5,0.948646421
,46360267.34,2.837553028012597,14461149.4604,20170266.1763,3155263.22617,0.013138577631379107,1964021.65114,0.224,0.904,0.0492,0.9109999999999999,40068.15411,16.34537888,7930.151367,12.25146866,9.633000374,100.33347320000001,94.84593964,92.62194824,78.7,1.7037861909999998
,68210.45866,1.9295590961375082,20713.7255601,19903.2453185,11340.63232271,0.0008512929067190192,3475.05403946,0.269,0.294,,0.536,-45.04973404,2.34778309,73.50776672,84.16173553,6.815999985,104.0579834,22.74465942,,58.6,0.588086003
6.56,291174.5699,16.148438729484877,90626.3844813,66866.1209161,29341.02523376,0.0037858239930078016,18287.0953169,0.0884,0.7609999999999999,0.0063,0.688,1258.231766,4.45980072,76.45706177,22.75947571,5.860000134,114.5191269,97.61665344,51.40655899,65.6,2.610900303
7.52,253718.8222,1.8242903059943951,64971.539983,64265.2090373,29814.94898411,0.0016430990022565262,11609.8065438,0.166,0.648,0.0304,0.638,3860.702383,5.7820034000000025,330.35922239999996,5.81573677,16.30800056,108.49720759999998,79.91677094,15.47852039,57.0,0.7906970329999999
10.3,3375382.001,1.7939574466037995,955721.548705,1247571.87939,401102.0376159999,0.01654882229854351,216595.322795,0.16699999999999998,0.8290000000000001,0.018000000000000002,0.902,18701.8125,7.99008226,3013.087646,19.64301491,5.032000065,102.73931879999999,,,81.2,1.779992181
6.21,730426.801,3.5247727692642514,192790.003496,372842.675638,28971.84840799,0.012514466577572405,43200.8965229,,0.885,0.0141,0.946,77285.39317,8.92953396,9241.265625,14.59419537,3.423000097,100.2235565,113.18486019999999,76.50003052,81.5,1.444957599
0.97,571430.0855,2.295501395582165,117687.989109,122859.393146,74753.0384734,0.0002635484484157313,24446.0060513,0.0848,0.436,,0.425,279.7977138,,,,4.485000134,122.6585388,29.47834969,,57.0,0.677264449
,91495.94663,1.5875730767125906,33175.1752086,31955.8658677,18945.4575735,0.0016651824484464675,5683.60975582,,0.268,,0.5870000000000001,2658.487697,1.26357353,274.3520508,48.65624619,6.741000175,69.14431,,,62.6,0.680745328
11.36,6107729.567000003,0.6458573848948467,1518262.45373,1974018.22659,489660.55893299996,0.008462617508739048,384782.065161,,0.895,0.02,0.7909999999999999,14017.92063,,,,24.20899963,106.1585312,112.2996597,44.04141998,77.9,1.041946766
2.3,1814030.382,2.9240012360534955,370262.014408,370361.273069,225148.7244505,0.0005984385448956343,73336.59666010001,0.0503,0.489,0.0144,0.434,619.2069705,,,,7.735000134,82.84075928,26.19422913,4.914209843,55.1,0.778646037
,2988343.083,0.9427845956391964,750273.229986,711707.713709,311196.3277375,0.003425133138657741,192121.662669,,0.0693,,0.672,999.6954879,5.28212595,100.09022519999999,54.36104965,4.960000038,94.53816223,90.21584320000001,8.825429916000001,69.1,1.4439200269999999
4.33,4756858.231000002,0.2199515785085029,1020061.24608,1172722.08229,497902.99725500005,0.00024259902818029834,360048.689514,,0.706,0.0327,0.746,5568.647109,7.01724052,576.7012329,17.15289879,9.052000046,116.2692108,96.14040375,48.73310852,79.6,1.25965708
,3704997.179,2.3277170024589138,783939.920013,915860.839849,455450.461865,0.0003015955875235454,149728.870031,0.102,0.561,0.0163,0.3720000000000001,147.0187036,,,,3.4360001089999996,69.07785797,5.376629829,0.49074000100000004,52.8,0.434072125
2.19,1041028.441,20.57357795694021,230315.87988,227429.925951,100081.9516873,0.0009085425911720164,57600.0866832,0.125,0.6659999999999999,0.00896,0.515,1202.685644,,,,2.7560000419999997,85.5375824,24.44194984,,67.2,1.291610318
,6150.871802000002,1.509872983104568,1313.54943326,1546.92067621,543.536424101,0.005482541144629462,201.951740011,0.166,,,,..,21.33277702,562.3250732000001,8.55380917,,110.9025116,67.23014832,,62.2,3.211232307
1.85,2303453.223,1.9243318103990503,494654.233331,520484.717337,303483.421538,0.0006247880519815247,107421.09083,0.0976,0.7190000000000001,0.00374,0.48200000000000004,357.3499969,3.38096738,20.92321587,50.09947968,9.281000137000001,77.9119873,33.29822159,,59.4,0.570282152
0.71,43051.74228,1.0428143645365604,10431.1089469,12102.4557999,4449.48453123,0.0010720107421184721,1550.97827028,0.208,,,0.47600000000000003,1053.874722,,,,2.09100008,86.28890228,20.51971054,,61.5,2.3485892880000003
1.62,2285177.4590000003,4.72721792292281,660262.197479,617431.0825199999,114395.3691587,0.00014407108982233328,106513.576881,0.067,0.6809999999999999,0.0334,0.6990000000000001,799.7309368,4.17312145,42.84844971,40.45339584,8.760000229,106.0455322,,,73.6,5.565290375
,1710140.697,3.526386035423253,509498.351237,391138.215748,162061.3695045,0.004868993813256133,100187.509506,0.147,0.371,0.0111,0.669,1032.538705,,,,13.01000023,99.50125122,92.01924133,,64.8,3.068665788
4.42,8550300.773,1.8335185468958881,1837202.54275,2452320.76125,559358.096187,0.00011228643854571731,397511.413321,0.0708,0.752,0.0155,0.643,995.2402264,3.19143724,32.2433815,47.70053482,3.52699995,107.8690033,81.28061676,29.07217979,69.1,0.653484026
,522913.985,4.077980084660041,116145.455984,111138.405802,47992.5814051,0.0034399267745887675,30024.0260875,0.0986,0.0066,,0.6729999999999999,2095.036932,4.996360299999999,221.79844669999997,70.99907684,4.0,,,,69.6,1.46960397
6.9,483387.4015,2.1706944405136017,110235.639589,194675.355753,47443.6313851,0.002763528131842513,24279.8673007,0.175,0.789,0.025,0.745,7040.444048,10.64465904,668.9579468,24.06306839,15.05200005,108.3884506,101.5778275,38.13272095,74.9,1.9395844869999999
,629961.8941,3.5148011528187824,124805.010177,142641.969005,74377.54709369999,0.002688144326887985,36112.1162943,0.0641,0.373,0.00581,0.5479999999999999,..,4.57802582,7.67240763,76.52173615,14.56999969,95.75475311,74.90187073,17.30537987,68.2,0.6317180920000001
6.19,44400.03464,3.367107670291085,9156.95672998,15889.2339177,8831.05292435,0.0005469590886597578,3102.54601175,,,0.0118,0.71,3262.727129,6.10395241,292.4444275,22.32472801,8.244000435,111.552742,79.76219177,24.00411034,74.1,1.415619114
9.1,1721882.418,0.2028223074577792,534771.015137,641468.318915,84149.54195809999,0.012916040108747045,109138.705821,0.113,0.8290000000000001,0.0261,0.835,12242.07905,8.09390354,1782.695923,38.96111679,10.31099987,98.68874359,95.86618805,76.22245026,79.1,0.416457422
0.02,12547096.55,0.8288034223327183,2750524.13278,3476719.0897699995,587207.813266,0.00030655766894984685,509200.353328,,0.53,0.0657,0.409,365.5346193,,,,0.58099997,,25.26988983,,61.4,0.35276506700000004
5.87,1627736.928,2.5135524970753043,347432.188933,359876.926714,221293.5965249,0.00017760544979520646,69906.11589510001,0.187,0.667,0.0135,0.324,..,4.44255877,18.08620071,30.71225548,4.0,58.3271904,14.29878044,2.307339907,55.3,0.549690381
1.54,476126.3869,3.1723074914008973,112305.72587,101186.680203,54761.8955386,0.0002764954150549891,17475.6513165,0.0669,0.67,,0.308,251.425347,,,,3.97300005,,,1.94580996,44.4,0.5958347979999999
,337333.0279,2.2053232229093176,91411.1012058,85756.0197666,30690.03633176,0.0035903481131537287,24236.2035648,0.0679,0.477,0.0287,0.6940000000000001,815.0482417,5.8618803,96.35484314,62.9359169,10.39299965,95.44106293,92.05428314,39.54676819,73.4,0.772663859
5.47,1322349.721,1.5266901948396632,289753.571752,451518.71559,227658.7905908,0.011660420202409693,89937.8873812,,0.621,0.00662,0.7240000000000001,5580.437706,5.75102663,380.0755005,42.48417664,6.718999863,107.55815890000001,80.14460754,49.31927109,73.0,1.332039129
,471550.1243,5.248928446027351,101588.536614,100241.96597,47974.944996599996,0.004352067655101658,25879.0691884,0.13699999999999998,0.0226,,,407.9501477,8.14875412,123.79406740000002,61.2654686,10.72299957,,,,67.1,1.597972071
2.74,314299.2191,0.4681038585284939,58688.6867168,110296.849635,58976.5041483,0.0015036853778315215,22392.2978634,0.0736,0.765,0.00545,0.67,2530.174047,,,,15.5,,,,73.9,0.352962135
0.08,3399683.026,0.32176063150930423,773555.6611779998,1141685.70345,318716.36012659996,0.0003086359765477936,194294.443866,0.0948,0.221,0.0785,0.778,8595.56427,3.6192224000000004,556.0655517999999,15.39395142,6.25,,,30.33103943,74.7,0.7625073309999999
6.14,506588.6028,2.417040720232744,121976.987422,205353.290001,46418.6651149,0.0022186587835322873,25762.9736147,,0.8240000000000001,0.0181,0.8,13050.57074,8.77023602,1476.200806,17.09544182,6.546999931,111.33335109999999,110.9885635,60.7204895,77.0,2.058804565
12.5,67726.15192,3.3225084955174498,18597.771614,24333.0778756,3682.274204503,0.047874548443158166,4385.68769311,0.171,,0.00583,0.884,61490.21511,6.70838261,6070.73584,13.37627888,4.730999947,101.46624759999999,95.90557098,10.33119965,79.7,1.706671181
5.79,334114.1434,0.4319213801006823,67882.4853126,101454.897592,27958.76370407001,0.0012599738381709686,21315.2991539,0.0842,0.649,0.0152,0.7290000000000001,3128.041944,4.60224104,186.4428101,47.11406708,13.67399979,93.10456085,85.69499207,33.38555145,77.5,0.9251405779999999
5.13,171533.6157,3.0287579366985367,37715.32163480001,41564.39210480001,21212.43455731,0.0006738562809282428,7169.67469466,,0.6559999999999999,0.046,0.5760000000000001,1915.598854,,,,13.81999969,113.4506531,49.39302063,4.3363299369999995,63.0,1.5452294569999998
,1096809.505,3.3923399330489445,289615.034793,330935.159915,77654.83250009999,0.001677899295052462,68115.5678132,0.142,0.7120000000000001,0.0227,0.742,..,8.28380585,307.5655823,29.81834412,20.85000038,102.74709320000001,88.59040833,44.20524979,72.7,1.7844072180000001
2.15,19541.72145,0.5923845629612695,4780.26482655,5605.22917928,1875.532786361,0.003434992128041251,762.727797765,,,,0.695,2642.136689,5.42492199,220.39118959999996,12.28513432,5.679999828,107.80950929999999,87.5593338,,72.5,1.642596436
6.7,422883.0771,0.7048532210152293,98883.9775225,107251.593073,36351.708206,0.013229039957143257,30223.7715793,,0.687,0.0,0.789,10967.04334,7.31549644,1050.2436519999999,28.14316177,3.3150000569999998,93.12197876,81.93289185,47.79935837,79.1,1.030964379
,1228174.871,22.79564518370665,480248.1795,306730.825726,87774.09027849999,0.0018262349353387398,74409.47322480001,0.103,0.227,0.013,0.7040000000000001,1067.110396,5.96711493,109.87693020000002,20.16889381,9.927000046,102.37930300000001,,62.86722946,68.4,2.9868604519999997
0.05,2293203.489,1.1704865976894159,521198.833906,648317.514842,104003.607055,0.00013868826678602552,96817.4259348,,0.706,0.0107,0.395,185.3461525,,,,1.7510000469999998,114.98950959999999,37.40563965,5.36398983,59.9,0.9221874879999999
8.28,4025636.212,2.078911061712782,1131245.0142700002,1504099.45348,309681.7817222,0.008905708161454206,194047.457225,,0.833,0.019,0.853,16731.97634,,,,10.31599998,104.44184109999999,101.4082565,95.54933929,77.6,2.074149056
5.63,231449.0719,2.1542822171161298,57970.3380527,58357.6012528,27961.63710326,0.0011805261872506092,10399.9672612,0.101,0.6559999999999999,0.0401,0.583,2857.680429,6.17618656,267.4956665,9.04516315,23.79999924,111.34642790000001,82.18070221,9.63696003,51.4,0.757544732
1.46,911828.0201,2.571896225444085,175842.05194900002,184368.56585,114241.78396139998,0.0002313165156285757,36557.9462108,0.107,0.747,0.00885,0.426,438.1629452,3.03365588,21.57793999,53.0913353,0.734000027,99.79704285,27.031120299999998,5.906549931,58.4,0.626783314
6.22,656182.9731,4.129051303347239,174721.708002,337104.944835,26824.19124364,0.027945546903341608,38790.1366981,0.17800000000000002,0.902,0.0185,0.934,33442.88788,8.82115746,5097.3442380000015,16.76214218,4.256000042,99.35220337,115.38011170000001,79.22766876,79.8,1.424005976
7.33,1320491.447,3.3564883237009817,431141.418012,449089.77695,67277.02956160001,0.01140371355224715,90636.478967,0.106,0.92,0.0216,0.857,19685.47495,,,,8.897000313,104.24092859999999,130.74975590000003,42.39878082,78.9,1.830809925
1.67,1346498.264,4.777803025238804,278847.11457,440569.01653,173483.93163940002,0.0003214784978287357,90754.97452,0.111,0.647,0.0195,0.6629999999999999,1733.774339,,,,4.78399992,110.2051315,54.03868103,,73.3,1.4007372759999999
0.0,17435446.71,0.2178147802371608,4678592.33679,5278094.48621,875883.3919940002,0.00029940631458655055,717652.01745,0.0746,0.763,0.0109,0.506,426.3484183,2.27546501,11.60705376,64.8548584,4.25,101.64781190000001,46.96282959,6.446700096,67.6,1.057155378
9.57,2262006.342,2.04641336511597,566647.330845,675125.6113270001,149206.5454941,0.002607434505138048,155648.864616,,0.6509999999999999,0.014,0.8079999999999999,8056.253588,4.99377203,476.24505619999996,20.75498581,5.901000023,86.9076767,91.14482117,48.24060822,75.2,0.909651358
10.7,727239.1536,10.42647039509756,195682.481706,282870.768714,48029.4101325,0.007793261273758569,53934.612578,0.16699999999999998,0.899,0.0135,0.909,43187.47243,9.51134396,6137.776367,14.11779785,3.434000015,99.61479187,117.84123229999999,75.68209076,78.8,1.36558862
0.01,3767465.563,0.7708636683232422,714860.393271,1005346.23448,326638.2105485,8.555373874630775e-05,135360.679808,0.0158,0.575,0.0209,0.447,..,9.81848717,41.72274399,72.77924347,11.38700008,96.89640045,44.42037964,3.774980068,59.3,0.6046840720000001
6.07,352526.7697,1.8717090883780043,78843.6691215,89688.7123976,35680.629126600004,0.0003635997477543594,25864.2012149,,0.805,0.0,0.682,2332.988465,,,,4.045000076,103.7501373,48.81385039999999,,76.4,1.5219019269999998
0.24,1136703.919,1.5472463223931754,228759.423569,257199.274852,153887.9460252,0.00027388058452190093,52841.4375731,0.0853,0.7120000000000001,0.0105,0.39,598.4190784,,,,5.605999947000001,69.26342773,15.702890400000001,,60.6,0.754282694
10.93,660568.6532,2.201039294767625,199879.32485,249717.988297,40788.4361431,0.00473552979664413,35815.8379176,0.145,0.8540000000000001,0.00599,0.8959999999999999,44467.77824,10.48682594,5502.887695,12.70052814,12.60900021,102.7959671,114.39266200000002,56.50397873,79.8,2.005689276
0.19,93768.05996,1.7852230770483517,18438.2735934,23064.2548278,10388.04907475,0.0006504604917881286,4075.65943395,,,,0.534,1264.430371,4.55703831,68.98582458,76.17794037,4.527999878,104.97489170000001,61.09056854,8.994779587,67.7,0.9395317459999999
6.51,6182580.712,21.758349327155226,2572254.99855,1492715.80577,406579.159893,0.0014535426436962846,359529.050237,0.0934,0.471,0.0197,0.706,701.4432698,6.16856956,84.58253479,41.40994263,8.590000153,96.65634155,100.30538179999999,65.71183014,68.0,2.05740301
0.4,5579345.766,0.3695652604174632,1882682.54187,1733552.1393,405024.112078,0.00033169758664847724,273503.161884,,0.599,0.0322,0.669,2733.616422,5.23815107,154.1124115,54.31686783,9.300000191,110.3957825,,31.9865799,73.7,1.1793967220000001
,223349.7422,0.9568718856865878,50090.7474515,68575.88700830001,19218.91991086,0.0011237793064228939,14588.551733700002,0.162,0.613,0.0213,,1843.967696,,,,36.0,99.06256866,78.19698334,19.693780899999997,73.1,1.101898522
,4634425.824,0.5063724784190823,918828.804655,1337762.2513700002,392873.428887,0.00011897336068053247,194803.353606,0.0771,0.443,0.0529,0.452,..,5.66269207,90.58113861,58.00177002,14.87199974,67.29325104,36.16999054,13.67850971,66.5,0.596346912
10.34,1655712.697,1.619353622379804,558821.902237,569221.31828,73884.33436069997,0.00021659080917576064,100544.564803,,0.815,0.0179,0.843,17578.5376,8.97663212,1725.2229,27.72779083,12.44400024,106.96263119999999,118.7691803,61.75632858,81.5,1.253077218
,249704.3696,5.160284853953007,75753.7738819,72503.3665459,16830.673734919998,0.002011072510776207,15490.8031619,0.133,0.7509999999999999,0.013,0.835,9356.824845,7.87602425,826.225769,12.90347862,5.68200016,101.18890379999999,106.6152115,60.44274902,76.2,3.434316233
11.48,867508.0582,0.9930653179301696,235416.102767,274586.221506,50662.07741319999,0.00328325545570705,47819.038052,,0.6559999999999999,0.0126,0.812,6583.431023,7.4799428,562.3408203,43.25471497,7.574999808999999,91.08322144,99.67707825,71.2457428,74.9,0.919749673
10.33,575978.8704,0.8005362676740847,142055.66923499998,280172.577664,55549.9324779,0.0014406152057866615,39983.00758680001,,0.828,0.0183,0.847,9133.791036,,,,8.354000092,100.033783,109.47360990000001,59.35620117,76.6,1.888271363
2.88,19222.57456,0.597371011997961,4704.40648051,5518.28806857,1857.7072538070001,0.003287523324639595,750.355682047,0.183,,,0.6829999999999999,2555.150297,5.41482401,179.21144099999995,12.5466032,5.462999821,106.24664309999999,85.99012756,,70.3,1.489388635
2.88,162830377.8,1.0009259024707604,45165152.5715,43680007.9889,19151739.40322,0.0011798754906122905,4356512.11549,0.0941,0.282,0.0218,0.61,791.7176555,4.34825134,49.14166641,62.85082245,4.243000031,,60.28450012,12.62847996,73.0,1.787448387
1.84,478039.7666,0.17987776012138534,189671.041458,193769.815606,27919.72368696,0.0007871610988794077,40590.92294680001,,0.384,0.0308,0.9279999999999999,45802.42467,3.87155676,2206.107422,33.29804611,3.74000001,,,,84.2,2.7094392239999996
7.25,10104.93226,0.8834901811103871,2558.6656989,2949.4089183,528.6422821780001,0.0003133770021939194,514.413734769,0.0772,,0.0147,0.7440000000000001,9886.75706,4.08972359,469.20864869999997,25.09252357,,107.7035217,79.15142822,,72.8,1.130350671
1.72,3589705.422,2.303422488960309,723244.33585,909889.843952,472042.05075600004,0.0006770747663610275,151780.678484,0.0921,0.564,0.0122,0.44799999999999995,328.5682239,,,,2.8380000589999996,90.38922882,,,56.0,0.6320132629999999
,494433.9222,7.47240472523267,109198.636654,105868.522855,48421.2733688,0.0042335450752175215,27977.3884458,0.106,0.0233,,,680.1339309,9.55530357,345.1427307,73.8278656,7.271999836,,,,66.1,1.733363431
8.49,94360.50149,0.500760473819469,28189.2991442,43719.866890400015,7917.067484839998,0.00032525595948801957,7894.71842845,0.0502,0.743,0.0452,0.7859999999999999,9920.796412,,,,4.197000027,99.78395081,94.21144867,19.17955971,76.8,0.722447968
2.8,286619.4916,2.9410061794050133,90286.775651,63034.05050800001,29312.556271399997,0.0013531646577784767,10875.716950700002,0.134,0.588,0.0285,0.461,1086.251021,7.61773348,94.69707489,21.54931641,26.81399918,124.74677279999999,56.26115036,,47.8,1.6046711
,36131.19249,0.3060489338746705,9229.49357873,10032.0049137,2228.66824798,8.980693478184484e-05,1769.8807822,0.122,,,0.657,4121.216272,11.47104168,758.7109985000003,33.10024261,3.355999947,111.8310699,,11.18295956,77.5,1.066899093
9.63,2509752.189,3.1304439086722025,593716.5998399999,741299.242523,182084.1753426,0.0021087794647519807,174560.471593,0.132,0.652,0.0198,0.755,1994.490362,5.52778149,254.52961729999998,18.49897003,7.173999786,109.7396622,82.47559357,46.38264847,72.2,1.078227066
